log_entropy,IR_norm_range,entropy_x_contrast,class
-2.793607926065177,-0.2522708804921934,7.14382704,1
-1.949817703612264,0.028391707317073186,33.72214016,0
-1.3220058337281522,-0.1876288721979878,0.9353127800000001,1
-1.1900698662838352,-0.2903725622563039,0.646425,1
-3.2441933764422672,-1.7756495374078711,9.503325,1
-3.593568910673314,1.0688415584415585,18.599625,0
-2.171556742868347,0.28063163120477086,5.675775000000001,1
-2.933696694664631,0.04555303030303027,13.249018439999999,0
-2.9150741860347087,0.132366847826087,10.21444528,0
-2.793607926065177,-1.1983391097867189,6.80544,1
-2.2154902944840877,-0.8366455685632693,2.84796822,1
-2.916920908286835,0.10851648351648352,38.65918375,0
-0.3482816804143981,0.005,0.20294624999999997,0
-3.7898049302261185,0.46081129032258067,21.033632419999996,0
-2.037148552802471,-0.6724376013369217,1.9532876799999999,1
-3.3382223008106657,0.07118706467661698,26.6180491,0
-3.2493347746209835,-2.2060852482982316,10.42426796,1
-2.6063964118743645,-0.5824108643916072,4.034092500000001,1
-0.23483663725823414,0.05423322022676491,7.155835000000001,1
-1.212677211331335,-0.12371674983461692,0.66046592,1
-3.158250967757676,0.07360102040816331,43.19788825,0
-2.894982189622038,0.04658571428571427,17.53954524,0
-2.9622973040441747,-2.0595577455611664,7.9786025,1
-3.5370167611621377,0.1443623456790123,18.34112181,0
-3.182061610781658,0.11496494252873556,11.794129850000001,0
-2.977892158962025,-4.76882511920195,16.04198503,1
-3.81671237107847,0.12821428571428573,22.4691522,0
-2.0402207516034805,-0.25618449885442013,2.406079,1
-2.5876039150476284,0.05921487179487176,29.57365584,0
-3.5199805798143413,0.15897023809523805,19.93066568,0
-2.1053748416045375,1.8273111979166676,15.56249562,1
-1.9484132090979958,-0.5617631803699357,11.470651499999999,1
-1.4705458700513818,-0.09510579013333524,1.005375,1
-1.8476950381065838,0.011108860759493685,2.6883880799999997,0
-3.022076043554805,0.057397607655502454,8.83641046,0
-2.0826465923719657,-0.5705685580217059,2.5838925,1
-3.3932289143939753,0.14664702380952374,17.49804,0
-3.877621095619143,0.26628888888888885,29.26773207,0
-1.9725621081620164,-0.9017020455165711,2.3739779700000003,1
-4.0983519812101825,0.1819097701149425,26.56318388,0
-3.4514382826415386,0.28125,17.2043825,0
-3.742279808900212,0.20093928571428574,17.41347546,0
-2.7854711859962538,-1.122889493812522,5.15272125,1
-0.3828722447906231,0.009733739837398349,0.19891023,0
-3.3410431763565724,0.17313882352941184,37.35422868,0
-3.547379544618075,0.19564573170731714,14.816519999999999,0
-1.3276481279655434,-0.30599418854630445,4.7287212499999995,1
-3.7338764016347175,0.26542435897435906,17.448491360000002,0
-2.191043628815704,-14.992823309889477,11.01881794,1
-3.7297010319676116,0.31586993464052293,19.953799200000002,0
-1.4662037010206372,-0.15801873362255756,1.1568850000000002,1
-2.566550508620186,-0.7715534803491503,5.76192,1
-2.6104697367089336,-0.7619230344362468,5.1621549,1
-0.5176823944478648,0.07364765846258323,4.0893637499999995,1
-0.729188931173228,-0.15747921301412507,0.28735434,1
-2.6091101173777504,-2.8258517131532233,5.70369088,1
-3.3410431763565724,0.05197106598984776,17.57019882,0
-3.6381859595703534,0.10664945054945056,19.92805967,0
-3.5267602645015046,0.17539058823529405,14.04205152,0
-3.2114035618905725,0.17920449438202252,10.1556,0
-1.8420006225733212,2.2698067240539213,3.1865156999999997,1
-1.6255672435509771,-0.04901485436187991,1.17834,1
-2.0675128917631818,0.4186133721571483,12.938318800000001,1
-2.172434320732692,0.0822012422360248,67.87065227,0
-2.6882474267472176,0.03871315789473687,19.648314400000004,0
-3.798693873692671,0.1514556818181819,29.204468159999998,0
-3.7507544323001993,0.3233190789473684,17.33164245,0
-3.218875574868232,0.06251874999999994,11.100999999999999,0
-1.374365750728926,-0.08691225395637327,1.0773499,1
-3.76792222855405,0.33009072847682125,21.48020721,0
-2.9187710472326946,-1.2004302207169586,8.3434482,0
-1.5380478697924937,-0.23430331004287233,1.4463128399999998,1
-3.9528444791152033,0.22470361445783138,20.555600639999998,0
-1.2385642145889995,0.25138350168014406,7.315044660000001,1
-0.9258361194779089,-0.06612431029754365,0.49196154000000003,1
-2.977892158962025,0.9210796610169494,11.718666279999999,0
-1.2837377366937162,-0.14056179317489975,1.2291875,1
-3.369698423905152,0.05918725490196074,11.47168448,0
-0.5593158154316732,0.005883966244725712,2.22449572,0
-1.8805906173609024,-0.2875661099365551,1.67559375,1
-0.9521769845251152,0.07474271029118948,11.7795975,1
-1.9812264216665674,0.33709152805163717,11.56923082,1
-2.2358613674057723,-0.6426360736859569,3.57179625,1
-3.2968370960676787,0.08308620689655169,14.695782099999999,0
-2.615926775427508,-0.37531581198612235,4.7387075,1
-1.5173145779586603,-0.24751075509018328,0.9987360599999999,1
-0.05826489753201814,0.0017344000000000506,0.02754728,0
-1.6024622490452434,-0.45932067233221485,3.4968075,1
-3.6848870344381037,0.1305395480225989,20.55731415,0
-2.075449440729027,-0.8218788963991412,2.43940625,1
-3.6848870344381037,0.13251744186046516,23.123269580000002,0
-1.3858944011145582,-0.3195246953132864,1.40263583,1
-1.1551826084104728,-0.450075640514809,4.0989375,1
-3.9020721795255957,0.2799740000000001,24.45807516,0
-2.666428382526509,0.04529230769230766,12.04318935,0
-0.20653227321493864,0.0037481781376518604,0.08475628,0
-1.4447712484700463,0.27323557417634736,3.8464875000000003,1
-0.8615658085162697,-0.06543580684270546,0.39609374999999997,1
-2.444148542108466,-0.37602568214138776,4.53493544,1
-1.3041614947353852,-0.9695824099422065,37.704245,1
-2.5257285193082635,0.19457845989313338,7.087000000000001,1
-3.9020721795255957,0.1750917647058824,35.2302342,0
-3.3382223008106657,0.1045482758620689,14.339042849999998,0
-1.9365539847831632,-0.43419533208389205,1.71598,1
-3.3022571620681584,0.0657745098039216,13.22162544,0
-3.042823671444258,0.10615120481927719,11.86557534,0
-0.8271357976956657,-0.13741123047070358,0.33890750000000003,1
-3.653511924176333,0.17477000000000006,44.52425229,0
-1.2133499324911579,1.851072502165384,26.667518240000003,1
-0.9683737854077993,-0.35428060903723535,32.67003349,1
-2.924342091247596,0.11883726708074537,46.969376249999996,0
-0.08457796559272075,0.02749609317074855,0.32924187000000005,1
-0.008334626706362962,0.027245391840609878,0.0041651399999999995,1
-0.2864827785589463,0.005271951219512169,0.10948122000000002,0
-2.2339922081577566,14.329826407154135,18.428782679999998,1
-2.1219315098283373,0.01939429824561401,13.08715566,0
-2.2595255077481626,0.1400957202752946,9.653085,1
-2.8877749525157013,-1.1952715935888725,5.84478481,1
-0.42878489807587367,0.0013072580645160908,0.1465425,0
-1.1535965653051485,-0.1368977981106708,1.1686751,1
-2.3947002722527344,-0.6566150755621792,2.97198,1
-2.772588562239794,-0.7002055369199783,6.67135625,1
-3.8212681855387816,0.1775954838709677,27.42272667,0
-3.759301489226025,0.4117135135135136,24.091813220000002,0
-2.5332567847844705,-2.4366052700075023,5.15703,1
-2.4793221521623647,-1.6212869634870837,4.45746446,1
-3.239078277083712,0.10997582417582422,15.474529279999999,0
-3.1010925669896197,0.07504999999999996,12.807935999999998,0
-3.5508578077845665,0.16761794871794877,17.26938983,0
-0.6715813830720828,0.10527735888110215,6.22873953,1
-2.518256505400083,0.04536975609756102,8.4499025,0
-2.983803505060278,0.22329873417721527,59.722552560000004,0
-3.9580664203694806,0.15706369047619043,39.49172153999999,0
-3.369698423905152,-1.417434618024232,10.75788448,1
-1.8924641069926889,0.01716321243523316,15.08255331,0
-0.05013605897965578,0.030375562621851152,0.05544912999999999,1
-3.026191274853154,0.19037108433734934,38.623983800000005,0
-2.299589484313355,0.06342041884816758,23.20315125,0
-3.1077815536489926,-3.6624931675321126,8.29986024,1
-2.9206246155384457,-0.6685703907570656,6.357505000000001,1
-3.4021975816954835,0.08417747252747254,11.86742403,0
-2.4817116392742635,-0.8915825985648845,5.1932988799999995,1
-2.7646203938604583,-2.023288983655211,6.2627229,0
-2.683845365992519,-2.2648590326969087,4.92585064,0
-2.8387283538041697,0.05439518716577537,19.50413985,0
-2.8217787983633404,-1.5587738048970075,6.48798115,1
-3.201526940833372,0.09190555555555559,44.10675687,0
-0.3290597630091498,0.008242857142857116,0.13794732,0
-1.7226065545486986,-0.4864016282491143,1.3461975,1
-3.3186958839073557,0.15330245398773013,25.77771954,0
-3.191746914170975,0.06079801980198026,19.215281609999998,0
-1.9358607439022448,0.48693400382524205,6.57527481,1
-2.7302956566753087,-0.909783489227582,13.92183,1
-1.532476825001677,-0.5241937615648956,1.8954,1
-2.468639559260381,-1.1868805673879106,5.23163949,1
-2.9113909412967276,0.05054918918918914,14.884068479999998,0
-3.76792222855405,0.14887640449438203,27.629043749999997,0
-2.4841068497133665,-0.7098691283876468,12.124275,1
-3.007804652359131,0.13360379746835438,36.49939748,0
-1.668126855760512,0.3067163906255713,17.25533462,1
-0.7618543571472857,-0.11104190481272229,0.35397444,1
-0.08446914574505715,0.03635773103303349,0.17994020000000002,1
-3.0282552586480023,-0.342366014663312,8.2038,1
-3.571985346770614,1.6685755555555557,17.387695519999998,0
-3.4834922986561394,0.17517062499999997,16.73815269,0
-2.128631701836998,-1.967043963041416,31.7234127,1
-1.529241324293078,-3.0274796618703124,33.60837139,1
-2.968116911968507,-0.401458607428398,7.276954999999999,1
-2.968116911968507,0.07897228915662646,14.096665880000002,0
-2.5257285193082635,-0.6482935267550229,4.906000000000001,1
-2.654983337918017,-0.8805439761487994,5.579767240000001,1
-1.5881657282109358,0.011304608294930905,13.98603069,0
-3.6690764346609708,0.14105172413793107,21.568751699999996,0
-3.738069278136729,0.29921870967741926,18.06400008,0
-0.7920839063400397,-0.09083173639230918,0.38872407,1
-2.3075975343150823,-0.20813865077701438,3.0616946000000005,1
-1.8944568009770382,0.41913033910310604,10.48790336,1
-0.9741846838029918,-1.4805661304187638,29.61800825,1
-1.540845074283149,0.6649902000665661,8.26901964,1
-3.4802402643273362,0.2923464968152867,18.00401372,0
-3.3270177049364107,0.06974216216216214,30.33116328,0
-1.952632624343979,0.018083928571428615,5.0835675,0
-1.3830994303509638,-0.17748862439608457,0.91647336,1
-3.4737677519163976,0.42473740458015274,12.565075,0
-2.486507810962674,0.027167567567567625,6.632770559999999,0
-0.5158381488391163,0.004671428571428545,0.253725,0
-0.9899372451317974,-0.2040168653474455,0.41496572,1
-3.184474156605004,0.05798088235294121,13.894187760000001,0
-1.03620100036182,-0.2007579931025944,0.563245,1
-1.4056810341370474,-0.45547605071744063,1.0604900000000002,1
-2.5587683691874976,-6.451170597104087,4.436312579999999,1
-3.5613657817023627,0.12010659340659337,16.269650000000002,0
-3.1653348209733743,1.377902693881252,8.54145724,1
-2.8167494508014848,4.470072879516205,6.64328366,1
-3.007804652359131,-1.3939637241035028,7.1232725199999996,1
-2.5194979703340246,-0.5171298678825933,6.3739256,1
-0.633935302077958,0.013088311688311729,8.801896849999999,0
-0.6211986626357849,-0.05529123880357877,0.32909625000000003,1
-3.2780949192762177,0.07114812834224597,15.139694179999998,0
-3.6268436872547047,0.08483589743589746,27.077469999999998,0
-4.028556259886503,0.27063734939759043,30.16032178,0
-2.3783866985354685,0.03799386792452829,9.31711941,0
-2.135377089407774,0.1120175204393099,5.69625894,1
-3.4388989373197356,0.09809945945945951,16.34665857,0
-2.654983337918017,-0.7328488436550701,4.5364027600000005,0
-1.5558970981127067,0.2445002132538834,18.998798700000002,1
-2.0024804264696363,-0.39715715203874735,2.0981295,0
-3.858481764566579,0.14462209302325582,29.631523360000003,0
-1.984131289148241,0.015467264573990988,5.336141250000001,0
-3.112265865090867,0.08764535519125678,22.2555625,0
-2.322787698270754,-0.6803689199848774,4.4973866000000005,1
-1.5019296598153586,-0.16603014829513763,1.8678962499999998,1
-3.0323960504567244,0.09498152173913038,10.831542559999999,0
-3.6268436872547047,0.13465232558139537,27.69536672,0
-2.4805161820124018,-6.746045426891096,8.39336904,1
-1.5673366884768276,-0.06640051603005523,1.110795,1
-1.849600405345116,0.027382999999999953,10.9362825,0
-1.7521541569655703,1.4549423207419145,30.73010406,1
-1.6347556691363403,-0.09813908528946517,1.3763685,1
-2.904064902546432,0.07736486486486487,13.92902016,0
-1.3246349431250402,-0.09888484612199905,1.01486053,1
-1.8024159887737718,-0.6608311891737357,1.7410636699999997,1
-2.739540713394831,-1.8269673662712382,8.55680618,1
-3.506557563986704,0.10632240437158466,14.870127,0
-2.600990994037922,-1.2677893231178994,5.2886050000000004,1
-2.2154902944840877,-0.3918948738330529,2.94479447,1
-3.0159347767898987,0.05930404040404039,13.2757317,0
-1.474033231759776,-0.08742458354201088,1.0906125,1
-2.0272285943027604,-0.8407719610565311,11.561613750000001,1
-3.907034966404793,0.3067363636363637,25.429096920000003,0
-3.5972119006246754,0.14726555555555557,15.530892660000001,0
-1.1783050250887297,-0.40498672609506886,0.7810425000000001,1
-2.632478875173087,-1.3354135600627133,4.2726575,0
-1.8300845212055854,0.13214184676318264,10.00828632,1
-2.15244234850581,-2.6233508580497973,5.502558039999999,1
-2.8594544807413884,-1.3551316094956176,5.28473316,1
-3.877621095619143,0.12255869565217396,27.51305931,0
-2.9299443457500876,-26.539400028706766,7.013422500000001,1
-3.7507544323001993,0.247656129032258,19.12850885,0
-1.2255369481818315,-0.16275087949580402,0.6606000000000001,1
-4.16048372370121,0.18699766081871338,34.18902552,0
-2.8682187771987087,-1.1724553851672497,7.298800000000001,1
-2.197324492327556,-0.5141730486259161,2.7710228700000004,1
-3.721402232596441,0.14877073170731714,24.83020672,0
-1.6144504040063896,-0.15396742080315048,1.4386108,1
-3.179654871330333,0.13334193548387102,21.59438528,0
-2.9977340758238826,0.08079893048128339,16.34536875,0
-2.087473632731942,0.04017580645161292,17.0009208,0
-3.1966249714346335,0.22771834319526624,8.549637839999999,0
-0.7221641090415972,0.0591856339077416,5.75350506,1
-2.263364283686923,-0.6345005901298285,3.7375,1
-0.8367866076722006,-0.089023725554625,0.39520374999999996,1
-3.259697558971823,-1.4713798824847433,9.64927872,0
-2.444148542108466,-0.22197156247517674,6.48251044,1
-2.8577108014406036,-1.236053749747081,6.20254642,0
-3.0098309950937567,0.04524597156398101,8.097732059999998,0
-3.6458195815118,0.3048711409395974,17.851854510000003,0
-2.563949727258332,-8.669986987930184,4.4348766,1
-2.085862028967464,0.03724808743169392,38.34312336,0
-2.780620732646736,-0.9200297033677196,7.08815,1
-0.14931239157665271,0.0024672064777327683,0.06459749999999999,0
-2.0091694141232916,0.0189424657534247,13.31669322,0
-1.0429883565432685,-0.06842882223370925,0.84724008,1
-1.5403783298390512,-0.14384757354085004,1.1616774399999998,1
-2.024195991753633,-0.6618038573049289,2.1642339299999995,1
-2.3794660293386487,0.019189400921658942,5.8604225,0
-2.21365879230834,-0.571050685647984,4.34877375,1
-1.965398754261591,0.21680712498532187,11.358019080000002,1
-2.4651039048447685,-0.5451853107160065,3.6429555000000002,1
-3.8212681855387816,0.11802934131736532,24.03543396,0
-0.4836969401571379,0.06922041946972703,8.0479143,1
-1.3602367878294404,-0.15664339038997013,0.81041978,1
-3.6268436872547047,0.10369690721649483,26.12496656,0
-1.5611240045138168,0.014025431034482705,3.01118342,0
-1.9812264216665674,-0.07234938846432545,1.8582025,1
-1.0864860792318582,0.012905485232067564,2.6626595799999997,0
-1.3145319576629186,-0.5567903217172528,0.84721812,1
-0.7242251154994885,-0.04930682649007853,0.27870249999999996,1
-3.4802402643273362,0.11002972972972977,16.595939360000003,0
-3.4802402643273362,0.1282934640522875,13.28468372,0
-3.5578508408304006,0.0882275862068965,29.04435,0
-4.0983519812101825,0.22703575757575764,31.380920539999998,0
-1.3178882911005825,0.4236069320129497,22.46225191,1
-2.269150220196014,0.4215491092408253,17.32682072,1
-2.3025849929940505,0.019941552511415512,16.64834,0
-1.4832458431240636,0.011904761904761904,5.28393375,0
-0.39645579908510953,0.009206224066390094,0.35034216,0
-3.005782407387311,0.3659385737165592,9.5634,1
-3.042823671444258,0.054278095238095285,9.78943284,0
-3.912022505428271,0.17614999999999997,22.627334,0
-3.170085422603559,0.05889137055837559,14.7385014,0
-2.6765513886940124,-0.9411078046133864,5.77805104,1
-2.1706799344716923,0.1341908496732027,65.64173,0
-3.4545978419336243,0.10674069767441857,27.405096840000002,0
-3.81671237107847,0.22386580645161283,22.1331022,0
-1.949817703612264,-2.141736009780337,11.181820160000001,1
-1.4841276773574945,-0.6346154255806375,2.2670000000000003,1
-2.6145597214028586,-0.905040206839695,5.046225,1
-2.3612739832981924,0.02851571428571433,11.77178019,0
-2.999740094148337,-1.2474945613649142,7.4272566599999985,1
-1.2269002748632292,-0.07855106788300335,0.8832650000000001,1
-0.27865624803093786,0.006290763052208785,0.10723856,0
-0.6955500451281403,-0.08670667255126488,0.39071004000000004,1
-3.1748587002170052,0.15670941176470593,11.27380694,0
-3.912022505428271,0.25240754716981134,22.888665999999997,0
-3.844363889664721,0.2667694267515924,26.95036392,0
-3.6496583563453444,0.10292645502645506,18.2380276,0
-1.1737669299273443,-0.04307494890927238,0.66221364,1
-1.9031379901423653,-0.7145882084879088,3.8753624700000007,1
-1.2819343097596123,0.006476923076923104,2.24775,0
-2.1455812587142993,-1.8741637843034264,2.5627914,1
-3.932225202541714,0.26042484076433114,23.14849964,0
-3.763602569275483,0.1680183544303797,22.612657199999997,0
-3.6458195815118,0.31714640522875825,18.21301065,0
-2.1901495742987565,-1.3007337263263516,8.71608123,1
-3.239078277083712,0.053249253731343316,14.33789392,0
-3.4737677519163976,0.19236357615894037,23.8006406,0
-1.9855868933750025,-0.6845211712435094,2.26945916,1
-2.4453012798553937,-3.301240329117033,13.45981086,1
-2.5257285193082635,0.03932897727272724,14.693336,0
-3.0491328393106643,0.04424082568807337,8.846617499999999,0
-1.9899664620993465,0.4227912122648966,16.17274461,1
-3.3298071062459127,0.060227118644067816,24.253605,0
-3.1419145522506176,0.07883138297872343,13.77792288,0
-0.7898783474884329,0.2654732431917735,29.97442125,1
-3.3991990795983296,13.613933333333334,11.7371775,0
-1.0903465144980278,-0.057592587459235824,0.5461625,1
-3.5199805798143413,0.3436741935483871,21.145505919999998,0
-3.7255430235478544,0.31837225806451613,21.4604475,0
-3.3843399696105254,0.110901724137931,13.63994976,0
-1.9973086384493488,0.015207692307692361,3.6356336899999997,0
-2.4258831962163736,-9.063254466441334,3.67706872,1
-3.0747752644442508,0.27311925925925934,12.065901539999999,0
-3.042823671444258,0.04909607843137258,10.184546249999999,0
-3.6928870739051303,0.08453064516129034,23.0829225,0
-0.7160064542435767,-0.05893599133401231,0.26472879,1
-2.5587683691874976,-0.8911323387314585,3.9683599199999997,1
-2.167180368651602,-0.37167179651475457,3.31906875,1
-3.6458195815118,0.5787478723404255,16.86234087,0
-3.199072952474012,0.11030710659898481,12.52781136,0
-3.623091339044168,0.18680318471337584,19.520925360000003,0
-0.8648849200669269,-0.09613199474160919,0.36669387999999997,1
-3.5899391439402577,0.3150274509803921,12.96532908,0
-0.9563317553900017,0.006935510204081594,1.38029031,0
-1.0359191911527355,0.0071834745762712,6.91905942,0
-2.8770605662166147,-0.6756212001057363,5.67433625,1
-2.0659331127284486,-0.2723495580143033,2.7325008900000003,0
-1.8036295810820901,-0.32831400243001263,1.8089495100000001,1
-2.2886820892057296,0.028951960784313786,17.58445338,0
-2.36979373573563,-61.146186440677965,14.1329177,1
-1.169571345402485,-0.3597148655117162,15.7811625,1
-1.1220856141412217,0.8869181862483996,9.09781752,1
-3.58271889857338,0.12747868020304573,16.760736759999997,0
-0.2899512985322001,0.11167398738392263,1.9237296400000001,1
-0.30178098330863207,0.02896266761705347,0.7363941,1
-2.628315094579211,-0.44757199610788256,5.50765426,0
-0.2798461734547429,0.02003608500022274,1.36379478,1
-3.7255430235478544,0.2557052631578947,26.202124910000002,0
-3.9899840063574636,0.18293099415204686,39.1114753,0
-3.3298071062459127,0.9682510638297873,13.86832214,0
-3.5233646766533697,0.35364299065420557,25.4002375,0
-1.4007990067383576,0.01193193277310923,2.31,0
-1.5095925322155166,0.02180804020100501,13.9626032,0
-0.16581847289135213,-0.05667268376642453,0.07057176,1
-2.6707542718498534,-1.0145679505088805,4.688590639999999,1
-3.2834140793391406,-2.308645331961642,11.19046875,1
-2.360214099898484,-0.6310517065584371,3.51836352,1
9.999999889225291e-09,0.0034181451612903357,0.0,0
-2.808423009411532,-1.73019781994348,8.94575826,0
-0.3246227064289779,0.004288979591836773,0.36443576,0
-2.9299443457500876,-3.497768078563635,15.603036780000002,1
-2.557477213590586,-116.30932203389833,5.456,1
-2.3773085314313676,0.04210052910052907,22.852009279999997,0
-3.0323960504567244,0.04315550239234447,12.01385,0
-2.7364495213029323,0.0179441964285714,10.26647784,0
-1.2715380881583647,0.010548458149779708,4.36139768,0
-3.8258448504716025,0.27666322580645164,22.52593782,0
-3.593568910673314,0.16679936305732485,16.6637405,0
-3.1010925669896197,-3.150736256030811,7.685064,1
-1.4481697222847876,-0.16757306910538922,1.1045,1
-2.6091101173777504,0.08458214285714288,18.476978239999998,0
-1.5145823359462065,-0.10711291638322079,1.4320987500000002,1
-3.092242953670542,-3.378317624324644,8.47523568,1
-2.345492489621194,-0.5726221903272932,3.149425,1
-1.1940224404694681,0.013460810810810854,14.7119226,0
-2.3176986292812565,0.023400934579439266,6.40168245,0
-3.5543482115060416,0.08331968085106378,22.8938281,0
-0.922560319730518,-0.07226113721107734,0.3991695,1
-3.079113665101761,0.06631853932584268,15.3958182,0
-2.2808235033651796,0.05547712765957445,30.02381522,0
-3.1559007909650556,0.07553542857142864,36.41483358,0
-2.770989841131688,0.036969377990430576,13.397965000000001,0
-3.1442320498539003,0.4386155844155845,37.44006921,0
-1.8991219207562895,-0.38800686189399475,2.00847999,1
-1.0078578980023858,0.058588609178557065,3.5922205,1
-2.5916012549476237,-1.4148901860137637,4.4016258299999995,1
-1.9105429376504568,0.013399999999999973,6.4423216000000005,0
-3.839701878732349,0.2883900662251655,23.081056249999996,0
-2.4191187968904533,-0.37217528001572014,3.8414625,1
-4.034190074430762,0.30618025477707006,27.07082073,0
-2.989750003069306,0.06340322580645165,34.802358739999995,0
-2.8931755047235,-1.072683685861755,7.0057898199999995,1
-2.4384047015890498,0.028081122448979527,18.744401250000003,0
-0.744019489889931,0.05532684898004934,3.98374416,1
-3.423442683861056,0.07453434343434345,18.903928259999997,0
-2.9299443457500876,-1.2832504177547353,6.20797428,1
-3.4609470675966425,0.1881030864197531,15.4539025,0
-3.2289259081964814,0.061113500000000015,11.257785000000002,0
-2.6707542718498534,-1.0761752353000709,6.68068564,1
-1.455001516284781,-4.667471430870755,1.896375,1
-0.20653227321493864,0.006541767068273041,0.08475628,0
-2.828524185365361,-2.8716641403702168,6.39856197,1
-2.7150746649817843,0.21641976330381515,7.487219999999999,1
-2.4889145507036186,-0.8936251627023336,6.0890875,1
-2.15589062748746,-0.2745598755461139,2.69573136,1
-3.2089252464903106,-1.2159434299454122,8.97166032,1
-1.864975467001537,-0.1845312592961183,2.424185,1
-1.014730777101201,-0.045743650764725294,0.50296875,1
-2.742641490592338,-0.4756592246019669,5.0237345200000005,1
-3.0470253574152477,4.050669995414481,7.6302812499999995,1
-1.162830829004998,-0.1930566625311388,0.76455708,1
-2.547207548271467,-0.4982166543846721,4.336512389999999,1
